Year,School,School Type,Speaker/Performer/Title,Type of Expression,Controversy Topic(s),Source(s),Political Motives of Source(s),Petition For,Petition Against,Outcome,Reinvited/ Rescheduled/ Relocated?,Controversy Explanation,Public Response,Read More,fire_id
2023,"Harvard University, The John F. Kennedy School of Government",Secular,Vijay Vaitheeswaran,Campus Speech,Environment,Anonymous,From the Left,No,No,Substantial Event Disruption,No,"A professor organized a panel discussion titled ""50 Years Since the 1973 Oil Embargo: Reflections and Perspectives."" The panelists included Vaitheeswaran (and Helima Croft, Meghan O'Sullivan, and Edward Luttwak) and was moderated by Mohammed Alyahya. During the event a group of protesters entered the room objecting to two of the speaker (Luttwak and O'Sullivan) becuase of their ties to the fossil fuel industry. The demonstrators made it difficult for the audience to see or hear the speakers. Administrators in attendance said they could not interfere with the protesters' rights to free expression.",None.,"['https://www.wsj.com/us-news/education/students-arent-the-obstacle-to-open-debate-at-harvard-e68f2cc2?mod=education_news_article_pos2', 'https://environment.harvard.edu/event/50-years-1973-oil-embargo-reflections-and-perspectives']",65e0cf426e0f670026e0c3f4
2023,"Harvard University, The John F. Kennedy School of Government",Secular,Meghan O'Sullivan,Campus Speech,Environment,Anonymous,From the Left,No,No,Substantial Event Disruption,No,"A professor organized a panel discussion titled ""50 Years Since the 1973 Oil Embargo: Reflections and Perspectives."" The panelists included O'Sullivan (and Vijay Vaitheeswaran, Meghan O'Sullivan, and Edward Luttwak) and was moderated by Mohammed Alyahya. During the event a group of protesters entered the room objecting to two of the speaker (Luttwak and O'Sullivan) becuase of their ties to the fossil fuel industry. The demonstrators made it difficult for the audience to see or hear the speakers. Administrators in attendance said they could not interfere with the protesters' rights to free expression.",None.,"['https://www.wsj.com/us-news/education/students-arent-the-obstacle-to-open-debate-at-harvard-e68f2cc2?mod=education_news_article_pos2', 'https://environment.harvard.edu/event/50-years-1973-oil-embargo-reflections-and-perspectives']",65e0cf8398bf150029fb999f
2023,University of Texas Health Science Center at San Antonio,Public,Deborah Harrington,Campus Speech,Israeli-Palestinian Conflict,Faculty,From the Right,No,No,Revoked,Yes,"A group of medical students worked with the Center for Medical Humanities and Ethics on campus to schedule a serioes of discussions on ""Health Equity in Palestine."" The first discussion, while initially postponed, was well attended, but a week before the second discussion a faculty member at the Center for Medical Humanities and Ethics informed the medical students that the center was ending its sponsorship of the discussions. The medical students reached out to the university administration to see if the event could be held without the center's sponsorship but they received no reply and the remaining two discussions were canceled. Harrington was scheduled to participate in the second discussion. The session was later reschdeuled after the medical students organizing the discussion series became an official registered student organization.","Neutral. The university's Chief Marketing Communications Officer said that the Center for Medical Humanities and Ethics' decision to end the sponsorship of the discussion series was not because of its content. It was because the event's sponsors were not a registered student organization, which is a requirement for hosting such events.","['https://www.tpr.org/education/2023-12-21/ut-health-sa-cuts-sponsorship-of-palestine-health-equity-series', 'https://twitter.com/sarasmasoud/status/1735012265399607777', 'https://www.tpr.org/bioscience-medicine/2024-03-06/student-group-restarts-palestine-health-equity-events-after-ut-health-sa-cut-sponsorship']",65f49d0248b4ac00267e1488
2023,University of Texas Health Science Center at San Antonio,Public,Alice Rothchild,Campus Speech,Israeli-Palestinian Conflict,Faculty,From the Right,No,No,Revoked,Yes,"A group of medical students worked with the Center for Medical Humanities and Ethics on campus to schedule a serioes of discussions on ""Health Equity in Palestine."" The first discussion, while initially postponed, was well attended, but a week before the second discussion a faculty member at the Center for Medical Humanities and Ethics informed the medical students that the center was ending its sponsorship of the discussions. The medical students reached out to the university administration to see if the event could be held without the center's sponsorship but they received no reply and the remaining two discussions were canceled. Rothchild was scheduled to participate in the second discussion. The session was later reschdeuled after the medical students organizing the discussion series became an official registered student organization.","Neutral. The university's Chief Marketing Communications Officer said that the Center for Medical Humanities and Ethics' decision to end the sponsorship of the discussion series was not because of its content. It was because the event's sponsors were not a registered student organization, which is a requirement for hosting such events.","['https://www.tpr.org/education/2023-12-21/ut-health-sa-cuts-sponsorship-of-palestine-health-equity-series', 'https://twitter.com/sarasmasoud/status/1735012265399607777', 'https://twitter.com/sarasmasoud/status/1735012265399607777', 'https://www.tpr.org/bioscience-medicine/2024-03-06/student-group-restarts-palestine-health-equity-events-after-ut-health-sa-cut-sponsorship']",65f49d4bb6bf99002727e1da
2023,University of Texas Health Science Center at San Antonio,Public,Hour Bader,Campus Speech,Israeli-Palestinian Conflict,Faculty,From the Right,No,No,Postponed,Yes,"A group of medical students worked with the Center for Medical Humanities and Ethics on campus to schedule a serioes of discussions on ""Health Equity in Palestine."" The first discussion, while initially postponed, was well attended, but a week before the second discussion a faculty member at the Center for Medical Humanities and Ethics informed the medical students that the center was ending its sponsorship of the discussions. The remaining two discussions were canceled. Bader participated in the first discussion that was initially postponed, but successfully rescheduled.","Neutral. The university's Chief Marketing Communications Officer said that the Center for Medical Humanities and Ethics' decision to end the sponsorship of the discussion series was not because of its content. It was because the event's sponsors were not a registered student organization, which is a requirement for hosting such events.","['https://www.thefire.org/research-learn/fire-letter-san-antonio-college-january-23-2024', 'https://twitter.com/sarasmasoud/status/1732445896195850435', 'https://twitter.com/sarasmasoud/status/1732468046680207775', 'https://www.expressnews.com/news/education/article/sac-president-uproar-gaza-israel-18563688.php', 'https://www.tpr.org/education/2023-12-12/students-and-admin-say-sac-president-violated-free-speech-rights-over-palestine-event']",65f49dc2b12ed3002739a036
2023,University of Texas Health Science Center at San Antonio,Public,Walid Nammoor,Campus Speech,Israeli-Palestinian Conflict,Faculty,From the Right,No,No,Postponed,Yes,"A group of medical students worked with the Center for Medical Humanities and Ethics on campus to schedule a serioes of discussions on ""Health Equity in Palestine."" The first discussion, while initially postponed, was well attended, but a week before the second discussion a faculty member at the Center for Medical Humanities and Ethics informed the medical students that the center was ending its sponsorship of the discussions. The remaining two discussions were canceled. Nammoor participated in the first discussion that was initially postponed, but successfully rescheduled.","Neutral. The university's Chief Marketing Communications Officer said that the Center for Medical Humanities and Ethics' decision to end the sponsorship of the discussion series was not because of its content. It was because the event's sponsors were not a registered student organization, which is a requirement for hosting such events.","['https://www.thefire.org/research-learn/fire-letter-san-antonio-college-january-23-2024', 'https://twitter.com/sarasmasoud/status/1732445896195850435', 'https://twitter.com/sarasmasoud/status/1732468046680207775', 'https://www.expressnews.com/news/education/article/sac-president-uproar-gaza-israel-18563688.php', 'https://www.expressnews.com/news/education/article/sac-president-uproar-gaza-israel-18563688.php', 'https://www.tpr.org/education/2023-12-12/students-and-admin-say-sac-president-violated-free-speech-rights-over-palestine-event']",65f49e1355fcaa00296da800
2023,University of Texas Health Science Center at San Antonio,Public,Zeena Salman,Campus Speech,Israeli-Palestinian Conflict,Faculty,From the Right,No,No,Postponed,Yes,"A group of medical students worked with the Center for Medical Humanities and Ethics on campus to schedule a serioes of discussions on ""Health Equity in Palestine."" The first discussion, while initially postponed, was well attended, but a week before the second discussion a faculty member at the Center for Medical Humanities and Ethics informed the medical students that the center was ending its sponsorship of the discussions. The remaining two discussions were canceled. Salman participated in the first discussion that was initially postponed, but successfully rescheduled.","Neutral. The university's Chief Marketing Communications Officer said that the Center for Medical Humanities and Ethics' decision to end the sponsorship of the discussion series was not because of its content. It was because the event's sponsors were not a registered student organization, which is a requirement for hosting such events.","['https://www.thefire.org/research-learn/fire-letter-san-antonio-college-january-23-2024', 'https://twitter.com/sarasmasoud/status/1732445896195850435', 'https://twitter.com/sarasmasoud/status/1732468046680207775', 'https://www.expressnews.com/news/education/article/sac-president-uproar-gaza-israel-18563688.php', 'https://www.tpr.org/education/2023-12-12/students-and-admin-say-sac-president-violated-free-speech-rights-over-palestine-event']",65f49e5cd9e7b6002a39944a
2023,University of Texas Health Science Center at San Antonio,Public,Ru'a Rimawi,Campus Speech,Israeli-Palestinian Conflict,Faculty,From the Right,No,No,Postponed,Yes,"A group of medical students worked with the Center for Medical Humanities and Ethics on campus to schedule a serioes of discussions on ""Health Equity in Palestine."" The first discussion, while initially postponed, was well attended, but a week before the second discussion a faculty member at the Center for Medical Humanities and Ethics informed the medical students that the center was ending its sponsorship of the discussions. The remaining two discussions were canceled. Rimawi participated in the first discussion that was initially postponed, but successfully rescheduled.","Neutral. The university's Chief Marketing Communications Officer said that the Center for Medical Humanities and Ethics' decision to end the sponsorship of the discussion series was not because of its content. It was because the event's sponsors were not a registered student organization, which is a requirement for hosting such events.","['https://www.thefire.org/research-learn/fire-letter-san-antonio-college-january-23-2024', 'https://twitter.com/sarasmasoud/status/1732445896195850435', 'https://twitter.com/sarasmasoud/status/1732468046680207775', 'https://www.expressnews.com/news/education/article/sac-president-uproar-gaza-israel-18563688.php', 'https://www.tpr.org/education/2023-12-12/students-and-admin-say-sac-president-violated-free-speech-rights-over-palestine-event']",65f49ea25482cf002adb1007
2023,University of Texas Health Science Center at San Antonio,Public,Mavid Madani,Campus Speech,Israeli-Palestinian Conflict,Faculty,From the Right,No,No,Postponed,Yes,"A group of medical students worked with the Center for Medical Humanities and Ethics on campus to schedule a serioes of discussions on ""Health Equity in Palestine."" The first discussion, while initially postponed, was well attended, but a week before the second discussion a faculty member at the Center for Medical Humanities and Ethics informed the medical students that the center was ending its sponsorship of the discussions. The remaining two discussions were canceled. Madan participated in the first discussion that was initially postponed, but successfully rescheduled.","Neutral. The university's Chief Marketing Communications Officer said that the Center for Medical Humanities and Ethics' decision to end the sponsorship of the discussion series was not because of its content. It was because the event's sponsors were not a registered student organization, which is a requirement for hosting such events.","['https://www.thefire.org/research-learn/fire-letter-san-antonio-college-january-23-2024', 'https://twitter.com/sarasmasoud/status/1732445896195850435', 'https://twitter.com/sarasmasoud/status/1732468046680207775', 'https://www.expressnews.com/news/education/article/sac-president-uproar-gaza-israel-18563688.php', 'https://www.tpr.org/education/2023-12-12/students-and-admin-say-sac-president-violated-free-speech-rights-over-palestine-event']",65f49ef2608bfc00299f5d73
2023,University of Texas Health Science Center at San Antonio,Public,Harry Gunkel,Campus Speech,Israeli-Palestinian Conflict,Faculty,From the Right,No,No,Revoked,No,"A group of medical students worked with the Center for Medical Humanities and Ethics on campus to schedule a serioes of discussions on ""Health Equity in Palestine."" The first discussion, while initially postponed, was well attended, but a week before the second discussion a faculty member at the Center for Medical Humanities and Ethics informed the medical students that the center was ending its sponsorship of the discussions. The medical students reached out to the university administration to see if the event could be held without the center's sponsorship but they received no reply and the remaining two discussions were canceled. Gunkel was scheduled to participate in the last discussion.","Neutral. The university's Chief Marketing Communications Officer said that the Center for Medical Humanities and Ethics' decision to end the sponsorship of the discussion series was not because of its content. It was because the event's sponsors were not a registered student organization, which is a requirement for hosting such events.","['https://www.tpr.org/education/2023-12-21/ut-health-sa-cuts-sponsorship-of-palestine-health-equity-series', 'https://twitter.com/sarasmasoud/status/1735012265399607777', 'https://www.tpr.org/education/2023-12-12/students-and-admin-say-sac-president-violated-free-speech-rights-over-palestine-event']",65f49f4c0e58620028623956
