Year,School,School Type,Speaker/Performer/Title,Type of Expression,Controversy Topic(s),Source(s),Political Motives of Source(s),Petition For,Petition Against,Outcome,Reinvited/ Rescheduled/ Relocated?,Controversy Explanation,Public Response,Read More,fire_id
2017,"University of Missouri, Columbia",Public,Jay Owenhouse,Performance,Animal Rights,General Public,From the Left,No,Yes,Cancellation Attempt,Not Applicable,"A member of the local community petitioned the university to cancel Owenhouse's performance, accusing Owenhouse of subpar treatment of bengal tigers that are part of his performance. The petition garnered more than 1,300 signatures. The university pointed out that the show would take place on campus because the public is allowed to rent out campus spaces, saying the university had nothing to do with the substance of the show. Owenhouse performed successfully.","Neutral, Appeased Protesters. A university spokesperson said ""We don't have anything to do with presenting the show or running the show.”",[],65c1510b79db8200391e9f58
2017,University of Montana,Public,Mike Adams,Campus Speech,"Abortion, Immigration, Political Views, Race, Religion, Sexuality",Administrator(s),From the Left,No,No,Revoked,Yes,"Adams was invited to campus by the Cole Memorial Scholarship, whose mission is to bring controversial speakers to campus. A dean in the journalism school, where Adams was going to speak, disinvited Adams over his views on race, sexual orientation, and immigration, among other political views. The university president reinvited him and Adams spoke successfully.","Condemned Content of Expression. The dean of the journalism school who disinvited Adams was reported in an article as saying: ""[Adams] has attacked members of the LGBTQ community in public forums and, in my view, belittled people who would characterize themselves or that he would characterize as feminists and I think that some of those remarks could be interpreted as hate speech.""

Honor Roll
Neutral. When the university president reinvited Adams he issued a statement that said: “Allowing someone to speak on our campus is not an endorsement of his or her views, nor do we condone speech that is hateful or targets people based on their identities . . . It is possible for us to stand firmly in support of free speech while also standing firm in our values.”",[],65c1510b79db8200391e9f5f
2017,University of New Hampshire,Public,Sexual Assault Awareness,Artwork,Gender,Administrator(s),Not Applicable,No,No,Removed,Yes,"A student worked with the university’s sexual harassment and rape prevention program to survey students about street harassment and incorporate the results into an exhibit featuring student experiences. Within hours of its installation, administrators removed the exhibit because of a policy prohibiting ""hate speech"" and ""profane/vulgar languuage."" The university allowed the student to display a modified version of the exhibit, but only after the dean of students explicitly identified quotes that he would allow in the revised version.","Condemned Content of Expression, Encouraged (or Approved of) Self-Censorship. In a statement the dean of students said: ""While I am certain that this was not the intent of the display, the fact is that the display elicited strong negative reactions from some who saw it, I do not believe that viewers were upset by the general message, but rather, they felt that the language used to convey the message did not conform to existing conventions to promote civil discourse.""",[],65c1510b79db8200391e9f66
2017,University of New Mexico,Public,Milo Yiannopoulos,Campus Speech,"Gender, Immigration, Political Views, Race, Religion, Sexuality",Student(s),From the Left,No,Yes,Disinvitation Attempt,Not Applicable,"Students petitioned the university to ban Yiannopoulos from campus, claiming that he is bigoted and hateful. After the university backed down from its demands that the student-organizers, the College Republicans, pay an exorbitant security fee. Protests occurred outside the event and multiple people were arrested, but Yiannopoulos spoke successfully.","Condemned Content of Expression, Appeased Protesters. The university president stated: “He [Yiannopoulos] will use the platform to personally denigrate specific members of our campus, to sow division and to attack many values that we hold dear. . . [My job] is to make sure that the fight between truth and falsehood is a fair fight.”",[],65c1510b79db8200391e9f6d
2017,University of North Texas,Public,Donald Trump Jr.,Campus Speech,"Political Views, race, gender, sexuality, Criminal or Other Misconduct","Administrator(s), Faculty",From the Left,No,Yes,Disinvitation Attempt,Not Applicable,"Faculty members petitioned the UNT Board of Regents to keep Trump Jr. from speaking, claiming Trump Jr. shows disrespect to women, people of color and the LGBT community, and because Trump was being investigated for meeting with Russians who claimed to have damaging information on Hillary Clinton. The university president also attempted to cancel the event. Trump Jr. spoke successfully.",None,[],65c1510b79db8200391e9f74
2017,University of Notre Dame,Religious,Charles Murray,Campus Speech,"Race, Scientific Views","Faculty, Student(s)",From the Left,No,Yes,Disinvitation Attempt,Not Applicable,"Students and faculty petitioned the professor who invited Murray to rescind the invitation, claiming the conclusions of Murray's book, The Bell Curve, were racist. Murray spoke successfully.","Honor Roll, High Honors
Neutral. In a public statement, the director of the program that invited Murray said ""[M]y job is to do what we are supposed to do at universities: pursue the truth through reasoned dialogue and discussion. Whether you find Charles Murray’s scholarship persuasive or objectionable, his visit offers an opportunity to learn. That is why I invited him to speak at Notre Dame. After Middlebury, it’s all the more important that he do so.""",[],65c1510b79db8200391e9f7b
2017,University of Notre Dame,Religious,Angels in America,Cinema,Religion,Activist(s),From the Right,No,Yes,Cancellation Attempt,Not Applicable,"TFP Student Action, an off-campus group, started a petition opposing the university's hosting of the GlobaLGBT+ Film Festival on campus. The petition specifically mentioned four movies, including Angels in America, claiming it ""attacks traditional marriage."" The petition included a pre-drafted letter addressed to the university president and garnered more than 17,000 signatures. The event proceeded as planned.",None,[],65c1510b79db8200391e9f82
2017,University of Notre Dame,Religious,Chavela,Cinema,Sexuality,Activist(s),From the Right,No,Yes,Cancellation Attempt,Not Applicable,"TFP Student Action, an off-campus group, started a petition opposing the university's hosting of the GlobaLGBT+ Film Festival on campus. The petition specifically mentioned four movies, including Chavela, claiming it ""attacks traditional marriage."" The petition included a pre-drafted letter addressed to the university president and garnered more than 17,000 signatures. The event proceeded as planned.",None,[],65c1510b79db8200391e9f89
2017,University of Notre Dame,Religious,Inside the Chinese Closet,Cinema,"Gender, Sexuality",Activist(s),From the Right,No,Yes,Cancellation Attempt,Not Applicable,"TFP Student Action, an off-campus group, started a petition opposing the university's hosting of the GlobaLGBT+ Film Festival on campus. The petition specifically mentioned four movies, including Inside the Chinese Closet, claiming it ""attacks traditional marriage."" The petition included a pre-drafted letter addressed to the university president and garnered more than 17,000 signatures. The event proceeded as planned.",None,[],65c1510b79db8200391e9f90
2017,University of Notre Dame,Religious,XXY,Cinema,Gender,Activist(s),From the Right,No,Yes,Cancellation Attempt,Not Applicable,"TFP Student Action, an off-campus group, started a petition opposing the university's hosting of the GlobaLGBT+ Film Festival on campus. The petition specifically mentioned four movies, including XXY, claiming it ""attacks traditional marriage."" The petition included a pre-drafted letter addressed to the university president and garnered more than 17,000 signatures. The event proceeded as planned.",None,[],65c1510b79db8200391e9f97
